Row number,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
11694,146,sales,1,0.585968134,4,,low,0.633906888,Employed,4
11695,155,product,1,0.747088264,3,,low,0.660246424,Employed,4
11696,229,sales,,0.90055316,3,,low,0.942848863,Employed,3
11697,169,support,,0.683418397,3,,high,1,Employed,3
11698,217,support,,0.990686779,5,,medium,0.717499284,Left,6
11699,129,support,,0.890669745,4,,medium,1,Employed,5
11700,63,temp,,,1,,medium,,Left,
11701,304,sales,,0.916593758,6,,low,0.138117925,Left,4
11702,214,engineering,,0.67951314,4,,medium,0.482387837,Employed,3
11703,219,engineering,,0.791435375,5,,low,0.126087296,Employed,4
11704,143,engineering,,,2,,medium,0.450295972,Left,3
11705,181,,,,3,,low,0.843746865,Employed,3
11706,278,management,,0.48172402,4,,medium,0.8384186,Employed,3
11707,234,marketing,1,0.728536033,3,,medium,0.481906406,Employed,2
11708,163,engineering,,0.610717548,4,,low,0.642329767,Employed,3
11709,109,IT,,0.645521889,5,,high,0.854256095,Employed,2
11710,139,product,,0.870653969,4,,high,0.979082316,Employed,2
11711,154,engineering,,0.85877126,5,,medium,0.730601472,Employed,2
11712,159,finance,,0.961415587,3,,medium,0.735084374,Employed,2
11713,148,support,,0.510168079,2,,low,0.364352483,Left,3
11714,199,sales,,0.815565299,5,,medium,0.727308656,Employed,4
11715,167,marketing,,0.631391739,5,,medium,0.173957571,Employed,7
11716,236,,,0.954779188,5,,low,0.807370866,Left,5
11717,184,IT,,0.857911912,5,,low,0.773910401,Employed,3
11718,244,sales,,0.653079941,4,,low,0.793910675,Employed,2
11719,130,marketing,,0.484524251,2,,low,0.447217309,Left,3
11720,151,product,,,5,,medium,0.995995469,Employed,3
11721,111,sales,,0.568549485,6,,low,0.854287259,Employed,6
11722,245,product,,0.871648808,5,,low,0.828721341,Left,5
11723,267,sales,,0.8618691,4,,medium,0.805895837,Left,5
11724,287,finance,,0.870865883,6,,medium,0.06960906,Left,4
11725,228,IT,,0.810967801,4,,high,0.952958239,Employed,4
11726,219,engineering,1,0.856268717,2,,medium,0.60649343,Employed,2
11727,158,finance,,0.844273556,3,,medium,0.66184687,Employed,3
11728,229,product,,0.831175831,4,,medium,0.185943198,Employed,4
11729,147,sales,,0.516728678,4,,low,0.633097181,Employed,10
11730,212,sales,,0.622518931,3,,high,0.836145025,Employed,3
11731,208,finance,,0.699756351,4,,low,0.476215656,Employed,5
11732,259,engineering,,,5,,medium,0.689087535,Employed,3
11733,141,engineering,1,0.451822641,2,,low,0.407523553,Left,3
11734,239,engineering,,0.629906184,5,,low,0.707799448,Employed,4
11735,157,support,,0.675937443,5,,low,0.580983085,Employed,4
11736,271,support,,0.842446416,5,,low,0.090444307,Left,5
11737,207,engineering,1,1,4,,medium,0.753554038,Employed,2
11738,141,engineering,,0.472128267,2,,medium,0.325472921,Left,3
11739,270,sales,,0.783125235,4,,low,0.844297036,Left,5
11740,259,sales,,0.611600532,5,,low,0.756747534,Employed,3
11741,233,marketing,,,4,,high,0.800476755,Employed,2
11742,269,engineering,,0.736758858,5,,low,0.662935819,Employed,3
11743,168,sales,1,0.602498028,6,,high,1,Employed,5
11744,154,support,,0.604841576,2,1,medium,0.401025467,Left,3
11745,184,sales,,0.579097285,2,,medium,0.645018417,Employed,3
11746,140,sales,,0.519034732,2,,medium,0.423996638,Left,3
11747,192,engineering,,0.547018438,4,,low,0.622630993,Employed,3
11748,121,engineering,1,0.772771854,4,,low,0.489458747,Employed,5
11749,168,engineering,,0.540284546,3,,medium,0.749381634,Employed,2
11750,127,sales,,0.597759175,4,,low,0.143126735,Employed,8
11751,183,IT,,0.537691178,4,,low,0.521193875,Employed,3
11752,259,support,,0.813778262,5,,low,0.883301803,Left,5
11753,144,product,1,0.472129388,2,,low,0.380094983,Left,3
11754,258,IT,1,0.827997831,3,,low,0.612377443,Employed,3
11755,158,engineering,,0.5313891,2,,low,0.470484597,Left,3
11756,121,,,0.550256271,2,,low,0.469758271,Employed,5
11757,210,engineering,1,0.955836574,4,,low,0.554472696,Employed,3
11758,242,sales,,0.807379775,3,,low,0.881285494,Employed,6
11759,273,product,,0.790495449,4,,low,0.727837654,Employed,4
11760,256,support,,0.911942722,5,,low,0.779850843,Left,5
11761,273,management,,0.72767269,7,,low,0.166697935,Left,4
11762,145,sales,,0.531618991,2,,medium,0.379143963,Left,3
11763,243,engineering,,0.590305614,3,,medium,0.306482371,Employed,2
11764,192,finance,,0.547401855,3,,medium,0.604670533,Employed,3
11765,138,sales,,0.402051817,4,,low,0.291987426,Employed,4
11766,138,sales,1,,4,,high,0.103919499,Employed,3
11767,258,,,0.771906008,4,,medium,0.915405921,Employed,2
11768,260,sales,,0.897083766,4,,medium,0.566886224,Employed,2
11769,137,sales,,0.648888859,4,,medium,0.925078503,Employed,3
11770,280,engineering,,0.816946282,4,,high,0.178987731,Employed,6
11771,217,support,,0.879172363,4,,medium,0.773853326,Left,6
11772,253,management,,0.749849531,3,,high,0.708264601,Employed,3
11773,206,engineering,,0.835228837,6,,medium,0.594842662,Employed,6
11774,191,marketing,,,4,,medium,0.380337921,Employed,2
11775,162,IT,,0.774765731,3,,high,0.599631079,Employed,2
11776,182,sales,,,3,,low,0.599962654,Employed,2
11777,223,sales,,0.59524888,5,,low,0.857215138,Employed,3
11778,292,sales,,0.764843985,6,,medium,0.148584696,Left,4
11779,168,engineering,,,4,,low,0.714431146,Employed,3
11780,215,sales,,0.591860778,4,,low,0.591568346,Employed,2
11781,193,engineering,,0.803746881,5,,high,0.917416632,Employed,4
11782,178,engineering,1,0.743453283,3,,low,0.191850095,Employed,3
11783,143,support,,0.776198908,5,,medium,0.538103833,Employed,5
11784,236,engineering,,0.978723171,3,,medium,0.172567,Employed,3
11785,191,engineering,,0.881360772,3,,low,0.711844375,Employed,4
11786,212,engineering,,0.598742072,2,,medium,0.814787234,Employed,2
11787,255,IT,,0.977084893,3,,low,0.951893142,Employed,3
11788,259,engineering,,0.876943427,6,,medium,0.078789038,Left,4
11789,272,sales,,0.799187584,5,,low,0.20781705,Employed,2
11790,192,marketing,1,0.759710576,3,,low,0.615641413,Employed,3
11791,151,sales,,0.51506155,2,,low,0.364744157,Left,3
11792,181,sales,,0.580317339,4,,medium,0.830063438,Employed,2
11793,167,,,,3,,low,0.928461275,Employed,3
11794,239,sales,,0.859589455,5,,low,0.807596406,Left,5
11795,277,engineering,,0.978015677,6,,low,0.145738957,Left,5
11796,212,sales,,0.601091873,6,,medium,0.896396418,Employed,2
11797,191,IT,,0.624027972,3,,high,0.537310197,Employed,3
11798,168,support,,0.525300817,4,,low,0.505610043,Employed,8
11799,160,product,,0.491377477,3,,medium,0.521366402,Employed,3
11800,244,engineering,,0.686772955,5,,low,0.879975492,Employed,2
11801,277,IT,,0.958933682,2,,medium,0.77060482,Left,3
11802,239,sales,1,0.877824351,2,,medium,1,Employed,6
11803,114,support,,0.846138479,6,,high,0.735802675,Employed,4
11804,183,marketing,,0.577495303,4,,low,1,Employed,3
11805,137,,,0.571708538,3,,medium,0.712354395,Employed,3
11806,230,engineering,,0.515942347,4,,medium,0.701417366,Employed,3
11807,260,engineering,,0.884551601,6,,medium,0.405578858,Employed,3
11808,100,sales,,0.676394239,6,,medium,0.2809878,Employed,4
11809,243,engineering,,0.711227664,5,,low,0.830001339,Employed,2
11810,222,product,,0.939337447,5,,low,0.814844871,Left,6
11811,128,engineering,,0.495993524,2,,medium,0.447345576,Left,3
11812,235,engineering,,0.658330803,3,,low,0.836560325,Employed,10
11813,273,support,,0.527794816,2,,low,0.946442221,Employed,3
11814,142,engineering,,0.839474888,4,,high,0.98221429,Employed,10
11815,157,sales,,,2,,low,0.437279263,Left,3
11816,244,support,,0.92965769,7,,low,0.116044848,Left,4
11817,226,sales,,0.860300963,4,,medium,0.790596706,Left,5
11818,134,engineering,,0.41155364,2,,medium,0.435726716,Left,3
11819,179,,,0.588933757,5,,low,0.4124177,Employed,5
11820,235,sales,,0.760609399,4,,medium,0.920799037,Employed,6
11821,129,sales,,0.554484946,2,,low,0.452822777,Left,3
11822,142,sales,,0.875330895,3,,medium,0.961843912,Employed,4
11823,164,support,,0.548967495,3,,low,0.695223657,Employed,6
11824,243,sales,,0.64255015,3,,low,0.705704344,Employed,3
11825,156,support,,0.639751084,5,,medium,0.66447304,Employed,2
11826,233,sales,,0.803133829,6,,low,0.805274608,Employed,6
11827,218,marketing,,0.56248347,4,,medium,0.285758512,Employed,5
11828,229,management,,1,5,,low,0.730708142,Left,5
11829,262,engineering,,0.961219231,5,,low,0.853950492,Left,5
11830,164,sales,,0.516957267,3,,medium,0.715521337,Employed,7
11831,142,sales,,,2,,low,0.4390112,Left,3
11832,258,sales,,1,2,,medium,0.957386175,Employed,3
11833,156,support,,0.814877107,4,,low,0.734529012,Employed,2
11834,141,sales,,0.716308463,4,,low,0.298746342,Left,2
11835,147,product,,0.568672097,2,,medium,0.402472261,Left,3
11836,194,sales,1,0.71934261,5,,medium,0.922843448,Employed,4
11837,130,sales,,0.523649547,2,,low,0.401023014,Left,3
11838,297,,,0.86067626,6,,medium,0.064418238,Left,4
11839,218,finance,1,0.709826933,3,,medium,0.951329969,Employed,3
11840,271,sales,,0.857754408,5,,low,0.145625526,Left,4
11841,214,management,,0.518390368,4,1,medium,0.762576382,Employed,3
11842,243,sales,1,0.929090046,3,,medium,0.656203909,Employed,3
11843,135,support,,0.453758599,2,,low,0.368156157,Left,3
11844,139,engineering,,0.43198775,2,,low,0.454706091,Left,3
11845,230,product,,0.634194167,3,,low,0.737685471,Employed,2
11846,196,procurement,,0.670573058,3,,low,0.53969071,Employed,3
11847,255,support,,0.978825213,5,,medium,0.948763829,Employed,4
11848,185,support,,0.590048252,5,,low,1,Employed,2
11849,155,sales,,0.593172102,3,,low,0.532490523,Employed,3
11850,190,sales,,0.630348598,3,,medium,0.61371439,Employed,10
11851,218,management,,0.753331271,3,,medium,0.460528801,Left,4
11852,179,sales,,0.864800174,3,,medium,0.92509792,Employed,2
11853,251,engineering,,0.995348176,4,,low,0.975061169,Left,6
11854,157,engineering,,0.953805733,3,,medium,0.857656303,Employed,2
11855,169,IT,,0.881782422,4,,medium,0.61282544,Employed,6
11856,229,marketing,,,3,,low,0.637902895,Employed,3
11857,228,support,,0.823687802,4,,low,0.802836129,Left,5
11858,260,sales,,0.880018964,4,,low,0.922970389,Employed,3
11859,148,IT,,0.826260557,3,,low,0.779964015,Employed,3
11860,158,engineering,,0.47739425,2,,low,0.460323036,Left,3
11861,214,management,,0.521914549,4,1,medium,0.695050045,Employed,3
11862,270,sales,,0.962238053,2,,low,0.927656638,Employed,4
11863,200,IT,1,0.77835559,4,,medium,0.615454809,Employed,3
11864,129,support,,0.490169042,2,,low,0.381074802,Left,3
11865,269,sales,1,0.99444515,3,,medium,0.65798948,Employed,3
11866,275,IT,,0.578774808,3,,high,0.581680272,Employed,2
11867,238,sales,1,,2,,low,0.944709811,Employed,2
11868,217,marketing,1,0.935453233,6,,medium,0.200058441,Employed,6
11869,135,management,,0.901557781,5,,medium,0.721724934,Employed,3
11870,247,management,,0.921809142,4,,medium,0.955862206,Employed,2
11871,140,sales,,0.449662615,4,,low,0.990810127,Employed,3
11872,208,management,,0.564080183,4,1,high,0.940906822,Employed,7
11873,187,sales,,0.864755358,3,,low,0.978128163,Employed,2
11874,148,product,,0.977732671,5,,low,0.991643604,Employed,3
11875,233,support,1,0.775184581,4,,low,0.812547117,Left,4
11876,217,management,,0.607654397,5,,high,0.851811161,Employed,3
11877,193,sales,,0.879149457,4,,medium,0.710450197,Employed,3
11878,164,sales,,0.563741388,2,,low,0.403672473,Employed,2
11879,225,support,,0.714337814,4,,low,0.161207792,Employed,5
11880,183,finance,1,0.882880116,5,,medium,0.768969755,Employed,3
11881,202,marketing,,0.583231865,5,,medium,0.540405883,Employed,2
11882,231,engineering,,0.874463675,4,,low,0.594403836,Employed,3
11883,131,information_technology,,,2,,high,0.443358134,Left,3
11884,173,management,,0.845233551,4,,medium,0.653069109,Employed,3
11885,208,sales,,0.806677703,3,,low,0.28573934,Employed,5
11886,199,engineering,,0.566893916,3,,medium,0.439294724,Left,4
11887,240,engineering,,0.897412243,4,,low,0.828578658,Employed,3
11888,209,engineering,,0.666167221,6,,low,0.114232389,Employed,5
11889,211,support,,,5,,medium,1,Employed,2
11890,250,information_technology,,0.7247813,5,1,medium,0.49147053,Employed,2
11891,232,sales,,0.530575611,4,,medium,0.81917022,Employed,3
11892,193,engineering,,0.558620564,5,,low,0.648451087,Employed,3
11893,256,sales,1,,3,,low,0.552993355,Employed,3
11894,161,sales,,,4,,medium,0.572473467,Employed,3
11895,213,support,,0.632915611,4,,medium,0.814501734,Employed,3
11896,190,product,,0.949637115,4,,medium,0.840477583,Employed,2
11897,159,finance,,0.953041517,3,,medium,0.677767724,Employed,2
11898,96,marketing,,0.642785185,5,,medium,0.81222036,Employed,4
11899,132,engineering,,0.506752706,2,,low,0.407763013,Left,3
11900,157,marketing,,0.468409032,3,,medium,1,Employed,3
11901,128,engineering,,0.427692484,2,,medium,0.466035469,Left,3
11902,243,engineering,,,4,,low,0.799011379,Employed,2
11903,228,sales,,,5,,medium,0.891158842,Employed,3
11904,222,sales,,0.828163892,3,,low,0.836737376,Left,2
11905,223,sales,,0.959922269,5,,medium,0.921167661,Employed,3
11906,134,engineering,,0.54904019,2,,medium,0.407306703,Left,3
11907,186,engineering,,0.59310111,5,,low,0.734751134,Employed,4
11908,226,sales,,0.504518485,5,,medium,0.160633168,Employed,3
11909,254,marketing,,0.863362622,4,,low,0.776353855,Left,5
11910,206,sales,1,,4,,high,0.516189839,Employed,2
11911,178,engineering,,0.643539329,5,,medium,1,Employed,3
11912,183,sales,,0.850204409,4,,medium,0.980615379,Employed,3
11913,154,marketing,1,0.558385347,2,,medium,0.439684171,Left,3
11914,163,sales,,1,4,,medium,0.70706633,Employed,3
11915,160,sales,,0.525571123,3,,low,0.686863668,Employed,3
11916,170,engineering,,0.528774755,5,,high,0.605281041,Employed,4
11917,167,marketing,,0.943821226,3,,medium,0.895447645,Employed,3
11918,240,sales,,0.665528419,5,,medium,0.929931093,Employed,7
11919,263,support,,0.798440283,4,,medium,0.960350233,Employed,3
11920,219,sales,,0.712646255,5,,medium,0.208628589,Employed,4
11921,186,marketing,,1,3,1,medium,0.590655094,Employed,3
11922,184,sales,,0.769274401,3,,medium,0.938409924,Employed,4
11923,201,IT,,0.899138644,4,,low,0.603827716,Employed,3
11924,271,support,,0.740203001,4,,medium,0.500745103,Employed,3
11925,104,sales,,0.730885495,3,,low,0.948565621,Employed,5
11926,154,engineering,,0.882428721,5,,medium,0.942030266,Employed,2
11927,305,product,,0.838046358,7,,low,0.072992012,Left,4
11928,223,product,1,,4,,low,1,Employed,2
11929,121,support,,0.529949693,3,,low,0.499772484,Employed,4
11930,258,sales,,0.982077795,4,,medium,0.487582177,Employed,3
11931,141,IT,,1,4,,low,0.452423522,Employed,2
11932,159,engineering,,0.468233005,4,,medium,0.40815139,Employed,4
11933,233,IT,1,,3,,low,0.78704061,Employed,3
11934,193,engineering,,0.855422778,5,,medium,0.856641161,Employed,5
11935,151,engineering,,0.535789527,2,,medium,0.513012986,Left,3
11936,246,,,0.725905434,3,,low,0.765107959,Employed,3
11937,208,management,1,1,5,,medium,0.733929989,Employed,8
11938,243,sales,,0.66354593,3,,medium,0.727829025,Employed,2
11939,169,engineering,1,0.540012594,3,,high,0.529907899,Employed,2
11940,252,engineering,,1,4,,medium,0.706676355,Left,5
11941,271,sales,,,4,,medium,0.641460851,Employed,2
11942,167,finance,,0.684605059,3,,medium,0.675726699,Employed,3
11943,192,support,,0.447501021,4,,low,0.524983186,Employed,2
11944,148,engineering,,0.457241259,2,,medium,0.399060856,Left,3
11945,177,sales,,0.883327628,3,,medium,0.698917054,Employed,3
11946,219,IT,,0.394113975,5,,medium,0.510487995,Employed,4
11947,151,information_technology,,0.964772768,5,,medium,0.829596995,Employed,3
11948,249,product,,0.790814373,5,,medium,0.721534882,Left,5
11949,193,management,,0.965108959,3,1,high,0.264822774,Employed,10
11950,215,sales,,0.709348496,3,,high,0.67169655,Employed,6
11951,132,finance,,,2,,low,0.416456314,Left,3
11952,217,sales,,0.675179731,3,,medium,0.753794509,Employed,2
11953,266,sales,1,0.520751131,3,,medium,0.965999765,Employed,3
11954,99,IT,1,0.860088868,3,,medium,0.198277826,Employed,5
11955,217,sales,,0.630010131,5,,low,0.884614614,Employed,3
11956,225,marketing,,0.464800792,4,,medium,0.91544273,Employed,3
11957,249,product,,0.806344878,5,,medium,0.696256843,Left,5
11958,147,marketing,,0.848586382,4,,low,0.177983586,Employed,4
11959,270,sales,1,0.651678689,4,,medium,0.926112969,Employed,3
11960,133,sales,,1,3,,low,0.787136149,Employed,4
11961,248,IT,,,4,,low,0.506174024,Employed,3
11962,109,sales,,0.373887112,2,,low,0.651980264,Employed,6
11963,131,support,1,0.598739897,2,,medium,0.448861765,Left,3
11964,284,sales,,0.96600205,6,,low,0.07119725,Left,4
11965,228,IT,,0.945515877,3,,low,1,Employed,4
11966,217,engineering,,0.847081666,5,,low,0.903802523,Left,5
11967,137,support,,0.487978114,2,,medium,0.48547506,Left,3
11968,130,temp,,,1,,medium,,Employed,
11969,200,engineering,1,0.448711411,4,,low,0.705272436,Employed,2
11970,232,engineering,,0.939876706,5,,medium,0.765527899,Left,6
11971,106,engineering,,0.794555481,4,,low,0.857396242,Employed,2
11972,218,engineering,,0.438114084,6,,medium,0.511132028,Employed,3
11973,274,sales,,0.715093365,2,,high,0.170876283,Employed,10
11974,165,procurement,,0.419153441,5,,medium,0.634586502,Employed,3
11975,160,sales,1,0.523096712,2,1,low,0.49794697,Left,3
11976,186,marketing,,0.871441207,3,,low,0.979948243,Employed,2
11977,192,sales,,0.58191521,7,,low,0.246625578,Left,3
11978,148,sales,,0.445093471,2,,low,0.448703594,Left,3
11979,192,engineering,,1,4,,high,0.744145095,Employed,4
11980,279,engineering,,0.975821694,6,,low,0.110605767,Left,4
11981,247,support,,0.885790997,4,,medium,0.702911934,Left,5
11982,201,management,,0.964452656,3,,medium,0.568479152,Employed,3
11983,270,finance,,0.750134217,5,,medium,0.548132786,Employed,3
11984,199,marketing,,0.5893334,4,,low,0.845772573,Employed,2
11985,291,finance,,0.770364986,7,,low,0.123900573,Left,4
11986,274,sales,1,,5,,medium,0.442682625,Employed,2
11987,152,IT,,0.433164183,2,,low,0.351918871,Left,3
11988,159,sales,,0.94856942,3,,low,0.821632538,Employed,3
11989,244,engineering,,0.771980627,3,,medium,0.768878787,Employed,2
11990,203,,,,3,,medium,1,Employed,3
11991,247,sales,,0.977999063,7,,medium,0.067727524,Left,4
11992,142,support,,0.726469259,4,,medium,0.661453424,Employed,3
11993,212,IT,,0.88451854,3,,low,0.563645127,Employed,2
11994,222,information_technology,,0.573500765,4,,medium,0.920060697,Employed,2
11995,246,support,,0.851910661,4,,low,0.91058277,Employed,3
11996,140,product,,0.54071651,4,,medium,0.910448196,Employed,3
11997,209,sales,,,4,1,medium,0.813539908,Employed,3
11998,100,engineering,,0.452744769,2,,medium,0.670940913,Employed,6
11999,276,engineering,,0.88699028,6,,low,0.049935548,Left,4
12000,259,support,,0.74709191,3,,medium,0.684895584,Employed,3
12001,162,support,,0.543399709,5,,low,0.205443382,Employed,2
12002,181,engineering,,0.735859439,3,,medium,0.637363677,Employed,2
12003,233,sales,,0.652705821,4,,medium,0.823358292,Employed,2
12004,274,sales,,0.936886928,3,,low,0.611688354,Employed,4
12005,274,engineering,,0.743447902,4,,medium,0.735646736,Employed,3
12006,190,management,1,0.593120907,4,,low,0.916154392,Employed,10
12007,265,support,,0.978099616,3,,medium,0.626581107,Employed,3
12008,213,sales,,0.465369788,4,,medium,1,Employed,2
12009,231,sales,1,0.364536579,2,,medium,0.686168813,Employed,6
12010,152,sales,,0.912598078,4,,high,0.967484785,Employed,2
12011,157,support,,0.534149599,3,,medium,0.684519284,Employed,2
12012,265,IT,,0.79523603,4,,low,0.567445306,Employed,2
12013,72,temp,1,,2,,medium,,Employed,
12014,173,marketing,,0.489070231,4,,medium,0.530560392,Employed,2
12015,150,engineering,1,,3,,low,0.885629104,Employed,2
12016,246,support,,0.50874206,4,,low,0.737623252,Employed,3
12017,243,marketing,,1,5,,low,0.946229042,Left,6
12018,182,support,,0.948532784,5,,medium,0.835528136,Employed,4
12019,187,sales,1,,2,,medium,0.388380345,Employed,2
12020,156,sales,,1,2,,medium,0.820683956,Employed,5
12021,260,sales,,0.850061618,6,,low,0.119130739,Left,4
12022,245,support,,0.825160638,6,,low,0.127561757,Left,4
12023,185,finance,,,3,,low,0.699605413,Employed,2
12024,159,sales,,0.550046593,4,,low,0.769824544,Employed,3
12025,135,finance,,0.553324768,3,,low,0.358749803,Employed,3
12026,162,management,,0.646156319,4,,high,0.697696757,Employed,10
12027,163,IT,1,,3,,low,0.516707431,Employed,3
12028,272,sales,,0.690447029,4,,low,0.835053256,Employed,4
12029,233,IT,,0.915002366,3,,medium,0.652031744,Employed,3
12030,282,sales,,0.956712454,6,,low,0.162118559,Left,4
12031,212,support,,0.510926524,4,,medium,0.616081605,Employed,4
12032,306,support,,0.856016428,6,,low,0.136382045,Left,4
12033,162,engineering,1,0.866051875,4,,medium,0.721985803,Employed,3
12034,210,sales,,0.590387801,3,,medium,0.554865827,Employed,2
12035,177,sales,,0.643937876,2,,low,0.528323305,Employed,4
12036,210,sales,1,0.694186333,4,,high,0.693130994,Employed,2
12037,191,,,0.947426125,4,,low,0.669260407,Employed,2
12038,249,engineering,,0.799351866,6,,medium,0.077438334,Left,4
12039,160,sales,,0.400981603,2,,medium,0.345926073,Employed,6
12040,268,IT,,0.899760036,5,,low,0.923968328,Employed,3
12041,148,finance,,0.783475563,4,,medium,0.712450292,Employed,8
12042,264,IT,,0.829658507,5,,medium,0.938105563,Left,5
12043,196,engineering,,0.868625728,4,1,medium,0.876360822,Employed,3
12044,195,,1,0.816121775,5,,low,0.945427195,Employed,4
12045,223,sales,,0.720999638,4,,medium,0.810286126,Employed,3
12046,157,information_technology,,0.892219476,4,,low,0.672804656,Employed,2
12047,190,support,,0.551644758,3,,low,0.545940289,Employed,3
12048,171,sales,,0.648145719,2,,medium,0.401360073,Employed,3
12049,155,engineering,,0.518107399,4,,low,0.831376637,Employed,4
12050,143,information_technology,,0.509932988,2,,low,0.420450732,Left,3
12051,149,sales,,0.58109927,2,,low,0.44583372,Left,3
12052,265,support,,0.528190109,4,,low,0.126817107,Employed,6
12053,209,support,,0.676734679,4,,medium,0.561752915,Employed,2
12054,276,sales,,0.703344446,4,,low,0.144199797,Employed,4
12055,253,information_technology,1,0.316174622,4,,low,0.793964565,Employed,2
12056,154,IT,1,0.538374434,3,,medium,0.466513038,Employed,3
12057,224,product,,0.859639082,4,,low,0.799365219,Employed,2
12058,149,product,,0.522761561,3,,low,0.784818737,Employed,10
12059,141,,,0.621709588,3,,low,0.563099653,Employed,3
12060,106,sales,,0.380569679,6,,medium,0.462622365,Employed,5
12061,229,engineering,1,0.785042037,4,,low,0.525601163,Employed,3
12062,230,engineering,,0.698435111,2,,low,0.586831631,Employed,3
12063,205,sales,1,0.575156293,3,,low,0.171898471,Employed,6
12064,286,sales,1,0.493231163,4,,low,0.206104447,Employed,5
12065,104,,,0.46658708,3,,medium,0.564887068,Employed,2
12066,204,sales,,0.694058649,4,,low,0.991064741,Employed,2
12067,301,IT,,0.838592107,6,,medium,0.10087569,Left,5
12068,282,product,,0.921769343,4,,medium,0.160129816,Employed,4
12069,243,product,,0.50731711,4,,medium,0.845060169,Employed,5
12070,127,engineering,,0.542810784,2,,medium,0.415841177,Left,3
12071,135,marketing,,,2,,low,0.388823247,Left,3
12072,263,engineering,1,0.968085571,3,,high,0.907206795,Employed,3
12073,145,engineering,,,4,,medium,0.705861309,Employed,2
12074,286,procurement,1,0.66234187,4,,low,0.605510418,Employed,5
12075,172,management,,0.754199946,3,1,high,0.486220373,Employed,10
12076,264,sales,,0.91749167,4,,low,0.845625865,Left,5
12077,118,support,,0.919453423,2,,medium,0.920825569,Employed,4
12078,132,engineering,,0.577771589,2,,low,0.420060388,Left,3
12079,244,support,,0.818933771,4,,high,0.966715696,Employed,3
12080,117,procurement,1,0.633653613,3,,medium,0.721259298,Employed,3
12081,279,engineering,,0.84731637,5,,medium,0.262373842,Employed,4
12082,258,engineering,,0.746896168,4,,medium,0.757864115,Employed,3
12083,136,finance,,0.572287119,4,,medium,0.835000567,Employed,3
12084,134,sales,,0.634915753,3,,medium,0.708854086,Employed,4
12085,140,,,0.660887915,3,,medium,0.525642453,Employed,2
12086,224,management,,0.642065567,3,,low,0.601030634,Employed,3
12087,168,support,,0.847445131,4,1,low,0.963845187,Employed,3
12088,177,engineering,,0.839269627,4,,low,1,Employed,6
12089,138,procurement,,0.721579608,3,,medium,0.670364805,Employed,3
12090,218,sales,1,0.711473488,4,,medium,0.85761177,Employed,2
12091,213,sales,,0.519981727,4,,medium,0.841199852,Employed,3
12092,150,engineering,1,0.926249096,3,,medium,0.536526455,Employed,2
12093,194,product,,0.999364802,3,,medium,0.572163885,Employed,3
12094,189,sales,1,,4,,medium,0.257062849,Employed,2
12095,183,engineering,,0.777448587,3,,low,1,Employed,2
12096,257,engineering,,0.74472315,4,,low,0.66045828,Employed,4
12097,224,management,1,,5,,medium,0.459601953,Employed,2
12098,175,sales,,0.532689761,6,,low,0.889569966,Employed,4
12099,160,support,,0.907476737,4,,medium,0.578812713,Employed,2
12100,188,engineering,,0.800341715,3,,medium,0.768894553,Employed,2
12101,280,,1,0.925602412,5,,high,0.530515661,Employed,6
12102,148,sales,,0.56973549,2,,high,0.71752416,Employed,3
12103,207,sales,,0.873899151,5,,high,0.856821807,Employed,2
12104,106,sales,,0.391281127,3,,low,0.679440932,Employed,6
12105,248,marketing,,0.751916765,5,,low,0.756324247,Employed,2
12106,247,engineering,,0.553426293,5,,low,0.53195209,Employed,3
12107,225,product,,0.975269795,3,,low,0.843959549,Employed,4
12108,253,sales,,1,3,,medium,1,Employed,4
12109,290,engineering,,0.77842458,6,,medium,0.104524614,Left,4
12110,162,sales,1,0.608649095,4,,low,0.605809597,Employed,3
12111,135,finance,,0.530496071,2,,low,0.435283681,Left,3
12112,224,sales,,0.445911406,3,,low,0.790558403,Employed,3
12113,184,sales,,0.636359887,3,,medium,0.89756943,Employed,3
12114,145,sales,,0.56591368,3,,low,0.938443195,Employed,8
12115,139,support,,0.527796188,2,,medium,0.445938025,Left,3
12116,193,engineering,,0.880741866,5,,medium,0.231877124,Employed,6
12117,262,sales,,1,5,,low,0.688076228,Employed,5
12118,255,finance,,0.893806503,5,,medium,0.544505542,Employed,6
12119,214,sales,,0.55699292,4,,high,0.159109706,Employed,5
12120,152,,,0.795685527,5,,medium,1,Employed,4
12121,199,IT,1,0.591725223,3,,medium,0.879429512,Employed,2
12122,242,support,,0.901066546,5,,medium,0.219829445,Employed,4
12123,257,support,,0.734194544,3,,medium,0.691148011,Employed,2
12124,173,engineering,1,0.897400716,3,,low,0.613188583,Employed,3
12125,101,engineering,,0.433087831,6,,medium,0.98816272,Employed,4
12126,304,finance,,0.785992563,6,,low,0.097150778,Left,4
12127,237,support,1,0.755546004,4,,medium,0.505720838,Employed,2
12128,263,,,0.966870676,5,,medium,0.831654236,Left,5
12129,192,sales,,0.848069386,4,,low,0.165549964,Employed,4
12130,229,,,0.985782112,4,,medium,0.771699911,Left,6
12131,260,marketing,,0.814320239,5,,low,0.734984742,Left,6
12132,97,engineering,,0.567351806,5,,low,0.865819883,Employed,6
12133,258,sales,,0.549400777,5,,low,0.756496427,Employed,2
